Route,Point,Date,Time,Cloud.Cover,Temperature,Wind.Speed,Disturbance,Precipitation,replicate
70,2,3/2/2021,8:23,100,1.7,0,2,None,1
70,3,3/2/2021,8:06,100,1.7,0,1,None,1
70,4,3/2/2021,7:41,100,1.1,0,2,None,1
70,5,3/2/2021,7:29,100,1.1,1,1,None,1
70,6,3/2/2021,7:16,100,3.3,0,2,None,1
70,7,3/2/2021,7:03,100,3.3,0,1,None,1
70,8,3/2/2021,6:51,100,2.8,1,1,None,1
70,9,3/2/2021,6:34,100,2.8,1,1,None,1
11,1,3/3/2021,6:32,0,1.7,1,1,None,1
11,2,3/3/2021,6:47,0,1.7,2,1,None,1
11,3,3/3/2021,7:00,0,1.7,1,2,None,1
11,4,3/3/2021,7:16,0,1.7,1,1,None,1
11,5,3/3/2021,7:30,0,1.7,2,1,None,1
11,6,3/3/2021,7:45,0,2.2,1,2,None,1
11,7,3/3/2021,7:58,0,2.2,1,2,None,1
11,8,3/3/2021,8:12,0,2.8,0,1,None,1
11,9,3/3/2021,8:25,0,2.8,1,2,None,1
11,10,3/3/2021,8:39,0,2.8,0,1,None,1
11,11,3/3/2021,8:52,0,2.8,0,1,None,1
34,1,3/4/2021,6:31,0,0.0,1,3,None,1
34,2,3/4/2021,6:45,0,0.0,0,3,None,1
34,3,3/4/2021,6:58,0,0.0,1,2,None,1
34,4,3/4/2021,7:12,0,0.0,1,2,None,1
34,5,3/4/2021,7:25,0,0.0,0,3,None,1
34,6,3/4/2021,7:38,0,0.0,0,4,None,1
34,7,3/4/2021,7:51,0,0.0,1,2,None,1
34,8,3/4/2021,8:04,0,0.6,1,3,None,1
34,9,3/4/2021,8:16,0,1.1,1,3,None,1
34,10,3/4/2021,8:28,0,1.1,1,4,None,1
34,11,3/4/2021,8:41,0,1.1,1,4,None,1
182,1,3/4/2021,6:35,0,4.4,0,4,None,1
182,2,3/4/2021,6:44,0,2.8,0,2,None,1
182,3,3/4/2021,7:01,0,1.7,0,1,None,1
182,4,3/4/2021,NA,0,2.2,0,2,None,1
182,5,3/4/2021,7:26,0,1.7,0,2,None,1
182,6,3/4/2021,7:37,0,2.2,0,1,None,1
182,7,3/4/2021,7:52,0,3.3,1,1,None,1
182,8,3/4/2021,8:05,0,3.9,0,1,None,1
182,9,3/4/2021,8:22,0,2.8,0,1,None,1
35,1,3/5/2021,6:30,0,2.2,1,3,None,1
35,2,3/5/2021,6:46,0,2.2,1,2,None,1
35,3,3/5/2021,7:00,0,2.8,2,2,None,1
35,4,3/5/2021,7:12,0,3.3,2,1,None,1
35,5,3/5/2021,7:25,0,3.3,0,2,None,1
35,6,3/5/2021,7:41,0,3.9,1,4,None,1
35,7,3/5/2021,8:12,0,2.2,2,3,None,1
35,8,3/5/2021,8:31,0,3.3,2,3,None,1
35,9,3/5/2021,8:44,0,3.9,2,1,None,1
35,10,3/5/2021,8:58,0,4.4,2,2,None,1
183,1,3/5/2021,8:00,0,0.0,1,4,None,1
183,2,3/5/2021,7:48,0,0.0,0,4,None,1
183,3,3/5/2021,7:37,0,0.6,1,4,None,1
183,4,3/5/2021,7:25,0,0.6,0,4,None,1
183,5,3/5/2021,7:14,0,0.6,1,4,None,1
183,6,3/5/2021,7:02,0,0.6,0,4,None,1
183,7,3/5/2021,6:50,0,0.6,1,2,None,1
183,8,3/5/2021,6:32,0,0.0,1,1,None,1
9,1,3/6/2021,6:29,80,2.2,2,2,None,1
9,2,3/6/2021,6:43,80,3.3,1,1,None,1
9,3,3/6/2021,6:57,60,3.9,1,1,None,1
9,4,3/6/2021,7:09,45,3.9,0,2,None,1
9,5,3/6/2021,7:22,45,3.9,1,2,None,1
9,6,3/6/2021,7:35,40,2.8,0,1,None,1
9,7,3/6/2021,7:47,70,2.2,1,2,None,1
9,8,3/6/2021,7:59,85,2.8,1,1,None,1
9,9,3/6/2021,8:11,90,3.3,1,2,None,1
9,10,3/6/2021,8:27,90,3.3,1,1,None,1
9,11,3/6/2021,8:40,65,3.3,0,2,None,1
184,1,3/6/2021,6:37,100,4.4,0,1,None,1
184,2,3/6/2021,6:47,100,4.4,0,1,None,1
184,3,3/6/2021,7:07,75,4.4,1,1,None,1
184,4,3/6/2021,NA,90,4.4,1,1,None,1
184,5,3/6/2021,7:31,90,4.4,1,1,None,1
184,6,3/6/2021,NA,90,4.4,1,NA,None,1
184,7,3/6/2021,8:04,90,4.4,1,1,None,1
184,8,3/6/2021,8:17,90,6.7,1,1,None,1
184,9,3/6/2021,8:29,90,6.7,1,1,None,1
184,10,3/6/2021,NA,90,7.8,2,1,None,1
65,1,3/7/2021,6:27,0,-5.0,0,2,None,1
65,2,3/7/2021,6:40,0,-4.4,0,1,None,1
65,3,3/7/2021,6:54,0,-4.4,0,1,None,1
65,4,3/7/2021,7:06,0,-3.9,0,1,None,1
65,5,3/7/2021,7:18,0,-3.9,1,1,None,1
65,6,3/7/2021,6:58,0,-3.9,1,2,None,1
65,7,3/7/2021,7:48,0,-3.9,0,1,None,1
118,1,3/7/2021,NA,0,-2.8,0,1,None,1
118,2,3/7/2021,8:24,0,-2.8,1,1,None,1
118,3,3/7/2021,8:12,0,-2.8,1,1,None,1
118,4,3/7/2021,7:29,0,-5.0,1,1,None,1
118,5,3/7/2021,7:59,0,-5.0,1,2,None,1
118,6,3/7/2021,7:44,0,-5.0,1,2,None,1
118,7,3/7/2021,7:14,0,-5.0,0,1,None,1
118,8,3/7/2021,7:00,0,-5.0,1,1,None,1
118,9,3/7/2021,6:46,0,-5.0,0,1,None,1
118,10,3/7/2021,6:31,0,-5.0,0,1,None,1
69,1,3/8/2021,6:26,0,-3.9,2,1,None,1
69,2,3/8/2021,6:39,0,-3.3,1,1,None,1
69,3,3/8/2021,6:51,0,-3.3,0,2,None,1
69,4,3/8/2021,7:04,0,-2.8,0,2,None,1
69,5,3/8/2021,7:16,0,-3.3,0,5,None,1
69,6,3/8/2021,7:28,0,-3.3,0,3,None,1
69,7,3/8/2021,7:41,0,-3.3,0,4,None,1
69,8,3/8/2021,7:53,0,-2.8,0,2,None,1
69,9,3/8/2021,8:05,0,-2.8,0,3,None,1
69,10,3/8/2021,8:18,0,-2.8,0,1,None,1
69,11,3/8/2021,8:36,0,-2.8,0,1,None,1
130,1,3/8/2021,6:21,0,-2.8,0,2,None,1
130,2,3/8/2021,6:35,0,-2.8,0,1,None,1
130,3,3/8/2021,NA,0,-2.8,1,1,None,1
130,4,3/8/2021,6:52,0,-2.8,0,2,None,1
130,5,3/8/2021,7:06,0,-2.8,0,1,None,1
130,6,3/8/2021,7:18,0,-2.8,0,1,None,1
130,7,3/8/2021,7:30,0,-2.2,0,2,None,1
130,9,3/8/2021,7:44,0,-2.2,0,1,None,1
130,10,3/8/2021,7:57,0,-2.8,0,1,None,1
130,11,3/8/2021,8:05,0,-2.2,0,1,None,1
101,1,3/9/2021,6:18,0,-3.9,0,1,None,1
101,2,3/9/2021,6:32,0,-3.9,0,3,None,1
101,3,3/9/2021,6:43,0,-3.9,0,4,None,1
101,4,3/9/2021,6:54,0,-3.9,0,4,None,1
101,6,3/9/2021,7:08,0,-2.2,0,4,None,1
101,7,3/9/2021,7:20,0,-1.1,1,4,None,1
101,9,3/9/2021,7:34,0,-1.1,0,5,None,1
231,1,3/9/2021,6:24,0,-3.3,0,2,None,1
231,2,3/9/2021,6:37,0,-2.2,0,2,None,1
231,3,3/9/2021,6:49,0,-2.2,0,1,None,1
231,4,3/9/2021,7:02,0,-1.7,0,4,None,1
231,5,3/9/2021,7:14,0,-1.1,0,5,None,1
231,6,3/9/2021,7:27,0,-1.1,0,5,None,1
231,7,3/9/2021,7:40,0,-0.6,0,5,None,1
231,8,3/9/2021,7:52,0,0.0,0,5,None,1
231,9,3/9/2021,8:03,0,0.0,0,5,None,1
231,10,3/9/2021,8:17,0,1.1,0,5,None,1
102,1,3/10/2021,6:20,0,0.0,0,1,None,1
102,2,3/10/2021,6:31,0,0.0,0,2,None,1
102,3,3/10/2021,6:44,0,-1.1,0,3,None,1
102,4,3/10/2021,6:56,0,-1.1,0,4,None,1
102,5,3/10/2021,7:09,0,-1.1,0,4,None,1
102,8,3/10/2021,7:25,0,-1.1,0,1,None,1
102,9,3/10/2021,7:40,0,0.6,0,1,None,1
102,10,3/10/2021,7:54,0,2.2,0,1,None,1
102,11,3/10/2021,8:08,0,1.7,0,1,None,1
204,1,3/10/2021,6:22,0,-1.1,0,3,None,1
204,2,3/10/2021,6:34,0,-1.1,0,2,None,1
204,3,3/10/2021,6:46,5,-0.6,0,1,None,1
204,4,3/10/2021,6:58,5,-0.6,0,5,None,1
204,5,3/10/2021,7:09,5,0.0,0,4,None,1
204,6,3/10/2021,7:21,5,0.0,0,4,None,1
204,7,3/10/2021,7:32,0,0.0,0,5,None,1
204,8,3/10/2021,7:44,0,0.0,0,4,None,1
204,9,3/10/2021,7:56,0,0.0,0,4,None,1
204,10,3/10/2021,8:09,0,0.0,0,5,None,1
204,11,3/10/2021,8:21,0,0.6,0,5,None,1
204,12,3/10/2021,8:33,0,0.6,0,1,None,1
49,1,3/11/2021,6:24,5,4.4,1,2,None,1
49,2,3/11/2021,NA,0,4.4,0,1,None,1
49,3,3/11/2021,6:54,10,4.4,1,2,None,1
49,4,3/11/2021,7:00,10,5.6,0,1,None,1
49,5,3/11/2021,7:19,20,6.7,0,1,None,1
49,6,3/11/2021,7:32,10,6.7,0,NA,None,1
49,7,3/11/2021,7:46,30,7.2,0,3,None,1
49,8,3/11/2021,8:00,30,7.8,0,2,None,1
49,9,3/11/2021,8:00,30,7.8,0,1,None,1
122,1,3/11/2021,8:36,95,10.6,2,1,None,1
122,2,3/11/2021,8:23,95,10.6,1,1,None,1
122,3,3/11/2021,8:10,90,10.6,1,1,None,1
122,4,3/11/2021,7:56,40,11.7,1,1,None,1
122,5,3/11/2021,7:43,30,11.7,1,1,None,1
122,6,3/11/2021,7:29,50,11.7,2,1,None,1
122,7,3/11/2021,7:15,30,12.8,2,3,None,1
122,8,3/11/2021,7:00,40,11.1,3,3,None,1
122,9,3/11/2021,6:49,60,9.4,2,2,None,1
122,10,3/11/2021,6:34,60,9.4,1,3,None,1
122,11,3/11/2021,6:22,60,7.8,0,2,None,1
7,1,3/12/2021,6:21,25,6.1,1,1,None,1
7,2,3/12/2021,6:37,25,6.7,1,1,None,1
7,3,3/12/2021,6:49,25,7.8,0,1,None,1
7,4,3/12/2021,7:02,10,7.8,0,1,None,1
7,5,3/12/2021,7:14,25,7.8,0,2,None,1
7,6,3/12/2021,7:26,30,7.8,0,2,None,1
7,7,3/12/2021,7:37,20,7.8,0,2,None,1
7,8,3/12/2021,7:48,40,7.8,0,2,None,1
7,9,3/12/2021,8:00,60,7.8,0,3,None,1
7,10,3/12/2021,8:13,60,8.3,0,1,None,1
7,11,3/12/2021,8:29,60,8.9,1,1,None,1
7,12,3/12/2021,8:42,60,9.4,0,1,None,1
7,13,3/12/2021,8:54,60,9.4,0,2,None,1
7,14,3/12/2021,9:07,50,9.4,0,1,None,1
7,15,3/12/2021,9:19,40,10.0,0,1,None,1
77,1,3/12/2021,6:24,0,4.4,0,1,None,1
77,2,3/12/2021,6:40,0,6.1,0,2,None,1
77,3,3/12/2021,6:52,5,6.1,0,1,None,1
77,4,3/12/2021,7:03,5,6.1,1,5,None,1
77,6,3/12/2021,7:16,0,7.2,0,1,None,1
77,7,3/12/2021,7:27,5,6.1,0,5,None,1
77,8,3/12/2021,7:46,0,7.8,0,2,None,1
77,9,3/12/2021,8:08,10,7.2,0,1,None,1
77,10,3/12/2021,8:29,20,8.3,0,1,None,1
21,1,3/13/2021,6:24,5,13.3,0,1,None,1
21,2,3/13/2021,6:43,5,13.9,0,1,None,1
21,3,3/13/2021,7:04,20,13.9,0,1,None,1
21,4,3/13/2021,7:47,20,13.9,0,1,None,1
21,5,3/13/2021,7:42,30,13.9,0,1,None,1
21,6,3/13/2021,8:02,30,15.6,0,1,None,1
21,7,3/13/2021,8:17,40,15.6,0,1,None,1
21,8,3/13/2021,8:33,70,12.2,0,1,None,1
21,9,3/13/2021,8:48,90,12.2,0,2,None,1
21,10,3/13/2021,9:04,100,12.2,0,3,None,1
21,11,3/13/2021,9:26,95,12.2,0,2,None,1
256,1,3/13/2021,6:18,50,10.6,0,4,None,1
256,2,3/13/2021,6:30,55,11.1,0,3,None,1
256,3,3/13/2021,6:41,55,11.1,0,4,None,1
256,4,3/13/2021,6:53,90,11.7,0,3,None,1
256,5,3/13/2021,7:06,90,11.7,0,5,None,1
256,6,3/13/2021,7:17,50,11.7,0,5,None,1
256,7,3/13/2021,7:29,100,11.7,1,3,None,1
256,8,3/13/2021,7:41,95,12.2,1,5,None,1
256,9,3/13/2021,7:52,95,12.2,0,5,None,1
256,10,3/13/2021,8:04,95,12.8,0,4,None,1
256,11,3/13/2021,8:16,95,12.8,0,1,None,1
20,1,3/14/2021,7:17,90,11.1,0,2,None,1
20,2,3/14/2021,7:32,100,11.1,0,1,None,1
20,3,3/14/2021,7:45,100,11.1,0,1,None,1
20,4,3/14/2021,7:58,80,11.1,0,1,None,1
20,5,3/14/2021,8:11,90,11.1,1,2,None,1
20,7,3/14/2021,8:36,80,11.1,0,2,None,1
20,8,3/14/2021,8:52,80,11.7,0,3,None,1
20,9,3/14/2021,9:15,90,11.7,0,3,None,1
20,10,3/14/2021,9:31,100,10.0,0,3,None,1
20,11,3/14/2021,9:51,100,10.0,0,3,None,1
112,1,3/14/2021,7:19,95,12.8,0,1,None,1
112,2,3/14/2021,7:31,95,12.8,0,2,None,1
112,3,3/14/2021,7:44,100,13.3,0,1,None,1
112,4,3/14/2021,7:56,70,13.9,0,1,None,1
112,5,3/14/2021,8:12,70,14.4,0,2,None,1
112,6,3/14/2021,8:24,70,14.4,0,3,None,1
112,7,3/14/2021,8:35,45,14.4,0,1,None,1
112,8,3/14/2021,8:47,45,14.4,0,2,None,1
112,9,3/14/2021,8:59,55,15.0,0,2,None,1
112,10,3/14/2021,9:12,100,15.0,0,2,None,1
66,1,3/15/2021,9:17,100,18.3,2,1,None,1
66,2,3/15/2021,9:03,100,18.3,3,1,None,1
66,3,3/15/2021,8:49,100,17.2,2,1,None,1
66,4,3/15/2021,8:37,100,16.7,3,2,None,1
66,5,3/15/2021,8:25,100,16.7,2,4,None,1
66,6,3/15/2021,8:12,100,17.8,3,5,None,1
66,7,3/15/2021,8:00,100,17.2,2,1,None,1
66,8,3/15/2021,7:47,100,17.2,2,1,None,1
66,9,3/15/2021,7:31,100,16.1,2,4,None,1
66,10,3/15/2021,7:18,95,16.1,3,3,None,1
98,1,3/15/2021,7:17,20,16.7,2,3,None,1
98,2,3/15/2021,7:29,20,16.7,4,2,None,1
98,3,3/15/2021,NA,100,16.7,2,2,None,1
98,4,3/15/2021,7:52,100,16.7,1,1,None,1
98,5,3/15/2021,8:03,95,16.7,2,2,None,1
98,6,3/15/2021,8:19,90,16.1,1,3,None,1
98,7,3/15/2021,8:32,90,15.0,1,2,None,1
98,8,3/15/2021,8:46,95,15.0,2,1,None,1
19,1,3/17/2021,7:17,100,11.1,0,2,None,1
19,2,3/17/2021,7:33,100,11.1,0,2,None,1
19,3,3/17/2021,7:43,100,11.1,0,4,None,1
19,4,3/17/2021,7:55,100,11.1,0,1,None,1
19,5,3/17/2021,8:00,95,11.1,0,1,None,1
19,6,3/17/2021,8:13,95,11.1,0,1,None,1
19,7,3/17/2021,8:30,95,11.1,0,2,None,1
19,8,3/17/2021,8:50,95,11.1,0,1,None,1
67,1,3/17/2021,8:56,100,14.4,0,4,None,1
67,2,3/17/2021,8:45,100,14.4,0,5,None,1
67,3,3/17/2021,8:32,100,14.4,0,5,None,1
67,4,3/17/2021,8:21,100,13.9,0,5,None,1
67,5,3/17/2021,8:08,100,13.9,0,5,None,1
67,6,3/17/2021,7:55,100,13.3,0,5,None,1
67,7,3/17/2021,7:41,100,13.3,0,5,None,1
67,8,3/17/2021,7:27,100,12.8,0,5,Lt. Rain,1
67,9,3/17/2021,7:13,100,12.8,0,2,Lt. Rain,1
14,1,3/19/2021,8:57,100,5.0,1,1,None,1
14,2,3/19/2021,8:41,100,3.9,1,2,None,1
14,3,3/19/2021,8:26,95,3.9,1,1,None,1
14,4,3/19/2021,8:14,95,3.9,1,3,None,1
14,5,3/19/2021,8:01,95,3.9,1,3,None,1
14,6,3/19/2021,7:49,100,3.9,1,3,None,1
14,7,3/19/2021,7:37,100,3.9,1,4,None,1
14,8,3/19/2021,7:24,100,3.9,1,1,None,1
14,9,3/19/2021,7:07,100,3.9,2,1,None,1
42,1,3/19/2021,9:32,95,6.1,1,1,None,1
42,2,3/19/2021,9:18,90,6.1,2,1,None,1
42,3,3/19/2021,9:02,95,6.1,1,1,None,1
42,4,3/19/2021,8:48,100,6.1,2,3,None,1
42,5,3/19/2021,8:33,80,5.0,1,1,None,1
42,6,3/19/2021,8:19,60,5.0,2,1,None,1
42,7,3/19/2021,8:08,70,5.0,2,1,None,1
42,8,3/19/2021,7:52,100,5.0,1,1,None,1
42,9,3/19/2021,7:38,100,5.0,2,1,None,1
42,10,3/19/2021,7:24,90,5.0,1,2,None,1
42,11,3/19/2021,7:10,100,5.0,1,4,None,1
99,1,3/19/2021,7:12,100,5.6,3,1,None,1
99,2,3/19/2021,7:30,100,4.4,4,1,None,1
99,3,3/19/2021,7:43,100,4.4,4,1,None,1
99,4,3/19/2021,7:57,100,3.9,3,1,None,1
99,5,3/19/2021,8:11,100,3.9,3,1,None,1
99,6,3/19/2021,8:25,100,3.9,4,1,None,1
99,7,3/19/2021,8:40,50,3.9,4,5,None,1
99,8,3/19/2021,8:54,75,3.9,4,3,None,1
99,9,3/19/2021,9:06,65,3.9,4,3,None,1
99,10,3/19/2021,9:20,100,3.9,4,4,None,1
99,11,3/19/2021,9:43,65,3.9,4,3,None,1
99,12,3/19/2021,10:00,15,8.9,1,2,None,1
194,1,3/19/2021,7:13,100,5.6,1,2,None,1
194,2,3/19/2021,7:26,100,6.7,1,2,None,1
194,3,3/19/2021,7:39,100,6.7,2,3,None,1
194,4,3/19/2021,7:51,100,6.1,1,3,None,1
194,5,3/19/2021,8:02,95,6.1,1,3,None,1
194,6,3/19/2021,8:14,95,6.1,0,2,None,1
194,7,3/19/2021,8:26,95,6.1,0,3,None,1
194,8,3/19/2021,8:38,100,6.1,0,3,None,1
194,9,3/19/2021,8:49,100,7.2,2,2,None,1
194,10,3/19/2021,9:01,95,7.2,0,1,None,1
15,2,3/20/2021,7:15,5,2.2,0,1,None,1
15,3,3/20/2021,7:28,5,2.2,0,2,None,1
15,4,3/20/2021,7:42,5,2.2,0,2,None,1
15,5,3/20/2021,7:55,10,1.1,0,2,None,1
15,6,3/20/2021,8:10,20,1.1,1,1,None,1
15,7,3/20/2021,8:24,30,1.1,0,1,None,1
15,8,3/20/2021,8:49,40,1.1,1,1,None,1
15,9,3/20/2021,9:09,40,1.1,0,2,None,1
73,1,3/20/2021,7:08,0,0.0,1,2,None,1
73,2,3/20/2021,7:24,0,0.0,1,2,None,1
73,3,3/20/2021,7:37,0,0.0,0,1,None,1
73,4,3/20/2021,7:52,5,0.0,1,1,None,1
73,5,3/20/2021,8:06,15,0.0,0,1,None,1
73,6,3/20/2021,8:21,20,0.0,1,1,None,1
73,7,3/20/2021,8:35,20,0.0,0,2,None,1
73,8,3/20/2021,8:50,20,0.0,1,1,None,1
73,9,3/20/2021,NA,30,0.0,1,2,None,1
73,10,3/20/2021,9:35,30,0.0,1,1,None,1
102,8,3/20/2021,7:55,15,9.4,1,2,None,2
145,1,3/20/2021,7:10,5,2.8,1,1,None,1
145,2,3/20/2021,7:31,5,2.8,1,1,None,1
145,3,3/20/2021,7:40,10,2.8,1,1,None,1
145,4,3/20/2021,7:54,5,2.2,2,2,None,1
145,5,3/20/2021,8:07,5,2.2,1,2,None,1
145,6,3/20/2021,8:19,5,2.2,1,2,None,1
145,7,3/20/2021,8:30,5,3.3,1,1,None,1
145,8,3/20/2021,8:41,10,3.3,1,1,None,1
145,9,3/20/2021,8:52,25,4.4,2,2,None,1
145,10,3/20/2021,9:03,40,4.4,1,2,None,1
145,11,3/20/2021,9:15,20,4.4,2,2,None,1
145,12,3/20/2021,9:29,40,5.6,1,1,None,1
145,13,3/20/2021,9:43,20,6.1,1,1,None,1
145,14,3/20/2021,9:58,20,6.1,2,1,None,1
165,1,3/20/2021,7:11,0,2.2,1,1,None,1
165,2,3/20/2021,7:25,0,2.8,0,1,None,1
165,3,3/20/2021,7:37,0,3.3,0,1,None,1
165,4,3/20/2021,7:48,0,3.3,0,2,None,1
165,5,3/20/2021,8:02,0,2.2,0,3,None,1
165,6,3/20/2021,8:13,0,2.2,0,3,None,1
165,7,3/20/2021,8:26,0,2.2,0,1,None,1
165,8,3/20/2021,8:38,0,2.8,0,2,None,1
165,9,3/20/2021,8:49,0,2.8,0,1,None,1
165,10,3/20/2021,9:01,0,3.3,1,1,None,1
165,11,3/20/2021,9:14,0,3.9,1,1,None,1
165,12,3/20/2021,9:25,0,3.9,1,2,None,1
23,1,3/21/2021,9:45,90,6.1,1,4,Lt. Rain,1
23,2,3/21/2021,9:32,85,6.1,1,2,Lt. Rain,1
23,3,3/21/2021,9:15,100,6.1,1,3,Lt. Rain,1
23,4,3/21/2021,8:57,100,6.1,1,2,None,1
23,5,3/21/2021,8:40,100,6.1,3,2,None,1
23,6,3/21/2021,8:13,100,6.1,1,3,None,1
23,7,3/21/2021,7:57,100,6.1,3,1,Lt. Rain,1
23,8,3/21/2021,7:42,100,7.2,2,1,Lt. Rain,1
23,9,3/21/2021,7:28,100,7.2,1,3,Lt. Rain,1
23,10,3/21/2021,7:05,100,7.2,2,1,Lt. Rain,1
172,1,3/21/2021,9:50,90,11.1,1,2,None,1
172,2,3/21/2021,9:34,90,11.1,1,1,None,1
172,8,3/21/2021,8:12,95,7.2,1,2,None,1
172,10,3/21/2021,7:48,95,7.2,2,1,None,1
172,11,3/21/2021,7:35,90,6.1,1,1,None,1
223,1,3/21/2021,7:09,95,7.8,2,1,None,1
223,2,3/21/2021,7:21,95,8.3,1,1,None,1
223,3,3/21/2021,7:35,100,8.3,1,2,None,1
223,4,3/21/2021,7:48,100,8.9,1,1,None,1
223,5,3/21/2021,8:00,95,8.9,1,1,None,1
223,6,3/21/2021,8:18,95,9.4,1,2,None,1
223,7,3/21/2021,8:29,95,9.4,1,1,None,1
223,8,3/21/2021,8:41,95,9.4,1,1,None,1
223,9,3/21/2021,8:53,95,9.4,1,2,None,1
223,10,3/21/2021,9:04,95,10.0,1,2,None,1
223,11,3/21/2021,9:17,95,10.6,1,1,None,1
283,1,3/21/2021,8:49,100,8.3,0,2,None,1
283,2,3/21/2021,8:36,100,7.2,1,4,None,1
283,3,3/21/2021,8:25,100,7.2,1,3,None,1
283,4,3/21/2021,8:13,100,7.2,0,4,None,1
283,5,3/21/2021,8:02,100,6.7,0,3,None,1
283,6,3/21/2021,7:48,100,6.7,3,4,None,1
283,7,3/21/2021,7:36,100,6.7,2,1,None,1
283,8,3/21/2021,7:16,100,6.7,2,2,None,1
283,9,3/21/2021,7:07,100,6.7,3,2,None,1
3,1,3/23/2021,7:06,90,12.8,3,1,None,1
3,2,3/23/2021,7:20,90,12.8,3,1,None,1
3,3,3/23/2021,7:33,90,12.8,3,1,None,1
3,4,3/23/2021,7:47,90,12.8,3,1,None,1
3,5,3/23/2021,7:59,90,12.8,2,2,None,1
3,6,3/23/2021,8:12,90,12.8,2,2,None,1
3,7,3/23/2021,8:25,90,12.8,3,2,None,1
3,8,3/23/2021,8:37,90,12.2,3,1,None,1
3,9,3/23/2021,8:49,90,12.2,3,1,None,1
3,10,3/23/2021,9:01,90,12.2,3,1,None,1
3,11,3/23/2021,9:15,90,12.2,3,1,None,1
30,1,3/23/2021,7:30,100,13.3,3,1,None,1
30,2,3/23/2021,7:46,100,13.3,4,1,None,1
30,3,3/23/2021,7:58,100,13.3,4,1,None,1
30,4,3/23/2021,8:10,100,13.3,4,1,None,1
30,5,3/23/2021,8:20,100,13.3,2,1,None,1
30,6,3/23/2021,8:28,100,13.3,1,1,None,1
30,7,3/23/2021,8:39,100,13.3,1,1,None,1
30,8,3/23/2021,8:50,100,13.3,2,1,None,1
30,9,3/23/2021,9:02,100,13.3,3,2,None,1
30,10,3/23/2021,9:13,100,13.3,4,2,None,1
30,11,3/23/2021,9:22,100,13.3,1,1,None,1
30,12,3/23/2021,9:32,100,13.3,1,1,None,1
30,13,3/23/2021,9:43,100,13.3,1,1,None,1
53,1,3/23/2021,7:02,100,10.0,0,2,None,1
53,2,3/23/2021,7:14,100,10.0,0,1,None,1
53,3,3/23/2021,7:27,100,10.0,0,2,None,1
53,4,3/23/2021,7:43,100,10.0,0,1,None,1
53,5,3/23/2021,7:55,100,10.0,0,1,None,1
53,6,3/23/2021,8:08,100,8.9,0,1,None,1
53,7,3/23/2021,8:25,100,8.9,0,3,None,1
53,8,3/23/2021,8:45,100,8.9,0,1,None,1
57,1,3/23/2021,7:07,100,12.8,4,1,None,1
57,2,3/23/2021,7:20,100,12.8,4,1,None,1
57,3,3/23/2021,7:32,100,12.8,4,1,None,1
57,4,3/23/2021,7:45,100,12.8,4,1,None,1
57,5,3/23/2021,7:57,80,12.8,4,1,None,1
57,6,3/23/2021,8:09,80,10.0,4,2,None,1
57,7,3/23/2021,8:21,70,10.0,4,1,None,1
57,8,3/23/2021,8:32,70,10.0,4,1,None,1
57,9,3/23/2021,8:42,70,10.0,4,1,None,1
57,10,3/23/2021,8:55,70,10.0,4,1,None,1
57,11,3/23/2021,9:07,70,10.0,3,1,None,1
57,12,3/23/2021,9:18,70,10.0,3,1,None,1
92,1,3/23/2021,7:04,90,11.1,1,1,None,1
92,2,3/23/2021,7:18,80,11.1,1,1,None,1
92,3,3/23/2021,7:37,75,11.1,1,2,None,1
92,4,3/23/2021,7:48,20,11.1,1,3,None,1
92,5,3/23/2021,8:07,80,11.1,0,1,None,1
92,6,3/23/2021,8:20,90,11.1,1,1,None,1
92,7,3/23/2021,8:34,75,11.1,0,1,None,1
92,8,3/23/2021,8:48,70,11.1,1,2,None,1
92,9,3/23/2021,9:02,80,11.1,1,1,None,1
92,10,3/23/2021,9:15,60,11.7,1,1,None,1
92,11,3/23/2021,9:29,60,11.7,2,1,None,1
92,12,3/23/2021,9:44,80,11.7,1,1,None,1
92,13,3/23/2021,9:59,75,12.2,1,1,None,1
92,14,3/23/2021,10:11,70,12.2,2,1,None,1
116,5,3/23/2021,8:02,100,12.8,3,1,None,1
252,1,3/23/2021,9:01,100,12.2,2,1,None,1
252,2,3/23/2021,8:49,100,12.2,0,4,None,1
252,3,3/23/2021,8:37,100,12.2,0,3,None,1
252,4,3/23/2021,8:24,100,12.2,0,3,None,1
252,5,3/23/2021,8:13,100,12.2,0,1,None,1
252,6,3/23/2021,8:00,100,12.2,1,1,None,1
252,7,3/23/2021,7:45,100,12.2,0,1,None,1
252,8,3/23/2021,7:32,100,12.2,0,1,None,1
252,9,3/23/2021,7:19,100,11.7,1,1,None,1
252,10,3/23/2021,7:07,100,11.1,0,2,None,1
308,1,3/23/2021,9:20,95,12.2,3,1,None,1
308,2,3/23/2021,9:08,90,12.2,1,2,None,1
308,3,3/23/2021,8:57,90,12.2,1,3,None,1
308,5,3/23/2021,8:38,90,12.2,2,1,None,1
308,6,3/23/2021,8:26,90,12.2,2,1,None,1
308,7,3/23/2021,8:14,90,12.2,2,1,None,1
308,8,3/23/2021,8:01,95,12.8,1,1,None,1
308,9,3/23/2021,7:49,90,12.8,0,1,None,1
308,10,3/23/2021,7:36,95,12.2,3,1,None,1
308,11,3/23/2021,7:25,100,12.2,1,1,None,1
308,12,3/23/2021,7:07,100,12.2,1,1,None,1
